"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.154087670E-1,-1.045663476E0,4.579862595E0,8.070990562E0,9.338599582E0
3.178237150E-1,-1.086341500E0,4.594219685E0,8.157132149E0,9.424743883E0
3.202386630E-1,-1.119840980E0,4.587040901E0,8.236095428E0,9.493590256E0
3.226536110E-1,-1.172483087E0,4.594219685E0,8.303094864E0,9.561535202E0
3.250685590E-1,-1.225125194E0,4.572684288E0,8.382058144E0,9.626488044E0
3.274835070E-1,-1.301695466E0,4.532006264E0,8.468199730E0,9.692466070E0
3.298984540E-1,-1.368694544E0,4.522434711E0,8.539983749E0,9.759972485E0
3.323134020E-1,-1.430907965E0,4.512863636E0,8.621339798E0,9.835697012E0
3.347282980E-1,-1.509871125E0,4.486542225E0,8.700303078E0,9.904748639E0
3.371432460E-1,-1.552941918E0,4.445864677E0,8.776873589E0,9.960464413E0
3.395581940E-1,-1.610369682E0,4.393222332E0,8.839086533E0,1.000115712E1
3.419731420E-1,-1.660618901E0,4.340580463E0,8.908478737E0,1.004784988E1
3.443880900E-1,-1.706082582E0,4.278367043E0,8.958727837E0,1.007342776E1
3.468030380E-1,-1.765903115E0,4.225724697E0,9.013762474E0,1.011054286E1
3.492179860E-1,-1.775474429E0,4.163511276E0,9.049654961E0,1.011846779E1
3.516329340E-1,-1.801795483E0,4.106083870E0,9.085547447E0,1.013180952E1
3.540478820E-1,-1.820937991E0,4.039084435E0,9.116654396E0,1.013624218E1
3.564628290E-1,-1.861616015E0,3.996013880E0,9.150154114E0,1.015672494E1
3.588777770E-1,-1.873580098E0,3.948157310E0,9.195617676E0,1.018123927E1
3.612927250E-1,-1.880758643E0,3.917050600E0,9.226723671E0,1.019867482E1
3.637076730E-1,-1.887937069E0,3.914657831E0,9.303294182E0,1.026840469E1
3.661226210E-1,-1.856830359E0,3.940979004E0,9.370293617E0,1.033351523E1
3.685375690E-1,-1.806581140E0,3.972085476E0,9.425328255E0,1.038643400E1
3.709525170E-1,-1.718046665E0,4.017549038E0,9.466006279E0,1.042581697E1
3.733674650E-1,-1.603191137E0,4.065405846E0,9.434899330E0,1.039783977E1
3.757823610E-1,-1.493121386E0,4.125226021E0,9.370293617E0,1.034646334E1
3.781973090E-1,-1.371087432E0,4.173082829E0,9.245866776E0,1.023623727E1
3.806122570E-1,-1.227517962E0,4.211368084E0,9.059226990E0,1.006538698E1
3.830272040E-1,-1.122233868E0,4.208974838E0,8.867800713E0,9.879917384E0
3.854421520E-1,-9.930213690E-1,4.199403763E0,8.683553696E0,9.696658609E0
3.878571000E-1,-9.068797827E-1,4.192225456E0,8.506484032E0,9.526670761E0
3.902720480E-1,-8.015955687E-1,4.156332970E0,8.324629784E0,9.339010667E0
3.926869960E-1,-6.747759581E-1,4.108476639E0,8.161917686E0,9.162521662E0
3.951019440E-1,-5.192425251E-1,4.079762459E0,8.013563156E0,9.007289769E0
3.975168920E-1,-3.708875179E-1,4.058227062E0,7.872386456E0,8.864605628E0
3.999318400E-1,-2.871387303E-1,4.055834293E0,7.695317745E0,8.703456536E0
4.023467880E-1,-1.986042857E-1,4.058227062E0,7.520641804E0,8.548023379E0
4.047617360E-1,-1.674975902E-1,4.063013077E0,7.386643410E0,8.432000449E0
4.071766840E-1,-2.344966233E-1,4.063013077E0,7.295716286E0,8.354073261E0
4.095915790E-1,-3.924229145E-1,4.060619831E0,7.257431030E0,8.325438986E0
4.120065270E-1,-5.958128572E-1,4.110869408E0,7.286144733E0,8.387022435E0
4.144214750E-1,-8.590233326E-1,4.132404804E0,7.353144169E0,8.478409032E0
4.168364230E-1,-1.117448211E0,4.144368649E0,7.456035137E0,8.603309942E0
4.192513710E-1,-1.380658627E0,4.168296814E0,7.592426300E0,8.770738492E0
4.216663190E-1,-1.593619823E0,4.165904045E0,7.776673794E0,8.964989456E0
4.240812670E-1,-1.756331801E0,4.182653904E0,8.001599312E0,9.198091466E0
4.264962150E-1,-1.854437590E0,4.156332970E0,8.279166222E0,9.447678861E0
4.289111630E-1,-1.907079697E0,4.158725739E0,8.573483467E0,9.717848090E0
4.313261110E-1,-1.914258122E0,4.108476639E0,8.853444099E0,9.946227268E0
4.337410590E-1,-1.885544300E0,4.053441525E0,9.133403778E0,1.016881164E1
4.361560070E-1,-1.818545222E0,4.019941807E0,9.399007797E0,1.038308174E1
4.385709540E-1,-1.749153376E0,3.984049797E0,9.635896683E0,1.057273357E1
4.409859020E-1,-1.686939955E0,3.957728624E0,9.908679008E0,1.080237483E1
4.434008500E-1,-1.605584025E0,3.931407690E0,1.017428207E1,1.102496631E1
4.458157980E-1,-1.502692580E0,3.907479286E0,1.042792130E1,1.123690446E1
4.482307460E-1,-1.392622828E0,3.893122435E0,1.067198944E1,1.144496218E1
4.506456420E-1,-1.225125194E0,3.883551121E0,1.084187984E1,1.158141872E1
4.530605900E-1,-1.048056364E0,3.876372576E0,1.094955635E1,1.166265282E1
4.554755380E-1,-8.494520187E-1,3.854837179E0,1.102134132E1,1.170689126E1
4.578904860E-1,-7.178468108E-1,3.854837179E0,1.095434189E1,1.163497658E1
4.603054340E-1,-6.412764788E-1,3.826123476E0,1.082991505E1,1.150380443E1
4.627203820E-1,-5.742774606E-1,3.783052683E0,1.070070267E1,1.136425624E1
4.651353290E-1,-5.455635786E-1,3.732803345E0,1.056670475E1,1.121992467E1
4.675502770E-1,-5.192425251E-1,3.687339783E0,1.052363396E1,1.116301747E1
4.699652250E-1,-5.455635786E-1,3.675375462E0,1.032981491E1,1.097775480E1
4.723801730E-1,-5.694918036E-1,3.665804386E0,1.032502937E1,1.097126585E1
4.747951210E-1,-4.953143001E-1,3.629911900E0,1.035374355E1,1.098278663E1
4.772100690E-1,-4.283152521E-1,3.550948858E0,1.008814049E1,1.070342330E1
4.796250170E-1,-3.661018610E-1,3.505485058E0,9.540184021E0,1.017042611E1
4.820399650E-1,-3.110669553E-1,3.512663603E0,8.999405861E0,9.665654354E0
4.844549130E-1,-3.996013701E-1,3.577269793E0,8.566305161E0,9.291831064E0
4.868698610E-1,-6.053841114E-1,3.680161238E0,8.288737297E0,9.089182727E0
4.892848090E-1,-8.398807645E-1,3.828516245E0,8.073383331E0,8.974544821E0
4.916997040E-1,-9.523434043E-1,3.900300980E0,7.910671711E0,8.871191161E0
4.941146520E-1,-9.690931439E-1,3.929014683E0,7.819744587E0,8.804811372E0
4.965296000E-1,-9.116654396E-1,3.912265062E0,7.774280548E0,8.750793669E0
4.989445480E-1,-8.590233326E-1,3.907479286E0,7.738388538E0,8.711427703E0
5.013594960E-1,-7.417750359E-1,3.888336897E0,7.733603001E0,8.687808089E0
5.037744440E-1,-5.862415433E-1,3.881158352E0,7.668996811E0,8.615136760E0
5.061893920E-1,-4.354937077E-1,3.885943890E0,7.530212879E0,8.484946711E0
5.086043400E-1,-3.278166950E-1,3.909872293E0,7.410571575E0,8.385173594E0
5.110192880E-1,-2.679961324E-1,3.962514400E0,7.334001541E0,8.340318993E0
5.134342360E-1,-2.536391914E-1,4.022335052E0,7.326822758E0,8.362167413E0
5.158491840E-1,-2.943171859E-1,4.058227062E0,7.338787079E0,8.391282696E0
5.182641320E-1,-2.799602449E-1,4.067798615E0,7.295716286E0,8.357801112E0
5.206790790E-1,-2.679961324E-1,4.063013077E0,7.238288403E0,8.304981408E0
5.230940270E-1,-2.273181528E-1,4.048655987E0,7.180860519E0,8.246699136E0
5.255089750E-1,-2.057827413E-1,4.041477680E0,7.171289444E0,8.234274750E0
5.279239230E-1,-1.890329868E-1,4.048655987E0,7.168896675E0,8.235315920E0
5.303388190E-1,-1.555334777E-1,4.010370731E0,7.188039303E0,8.232567831E0
5.327537670E-1,-1.028913707E-1,3.943371773E0,7.238288403E0,8.243396543E0
5.351687150E-1,-1.531406492E-1,3.862015724E0,7.223931789E0,8.192912059E0
5.375836630E-1,-3.134597540E-1,3.711267948E0,7.087540627E0,8.006559744E0
5.399986110E-1,-4.689932466E-1,3.586841106E0,7.006184578E0,7.884922709E0
5.424135590E-1,-5.742774606E-1,3.491128206E0,7.089933395E0,7.923693981E0
5.448285070E-1,-6.029912829E-1,3.474378586E0,7.353144169E0,8.154976040E0
5.472434540E-1,-5.335994363E-1,3.467200041E0,7.757531166E0,8.513841335E0
5.496584020E-1,-3.589234054E-1,3.462414265E0,8.128418922E0,8.842416679E0
5.520733500E-1,-1.363908947E-1,3.448057413E0,8.389236450E0,9.071217703E0
5.544882980E-1,1.244267747E-1,3.452843189E0,8.475378036E0,9.152575647E0
5.569032460E-1,3.828516304E-1,3.436093330E0,8.472985268E0,9.151218066E0
5.593181940E-1,6.005984545E-1,3.395415306E0,8.427521706E0,9.105640324E0
5.617331420E-1,7.800601721E-1,3.352344513E0,8.403593063E0,9.081138914E0
5.641480900E-1,8.853443861E-1,3.299702406E0,8.434700012E0,9.100331584E0
5.665630380E-1,9.284151793E-1,3.270988464E0,8.492127419E0,9.147543297E0
5.689779860E-1,9.499505758E-1,3.251846075E0,8.571090698E0,9.216317310E0
5.713929340E-1,9.020941257E-1,3.376272678E0,8.683553696E0,9.360400408E0
5.738078290E-1,5.264210105E-1,3.957728624E0,8.918049812E0,9.770995210E0
5.762227770E-1,4.378865361E-1,4.165904045E0,8.901300430E0,9.837664890E0
5.786377250E-1,5.072783828E-1,4.197010994E0,8.776873589E0,9.741957844E0
5.810526730E-1,6.532405615E-1,4.163511276E0,8.671588898E0,9.641473092E0
5.834676210E-1,7.202396393E-1,4.125226021E0,8.583054543E0,9.550134038E0
5.858825690E-1,7.465606928E-1,4.034298897E0,8.487341881E0,9.426976857E0
5.882975170E-1,7.680960894E-1,3.945764542E0,8.367700577E0,9.283180617E0
5.907124650E-1,8.374879360E-1,3.830909014E0,8.195417404E0,9.085269195E0
5.931274130E-1,9.212366939E-1,3.728017569E0,8.049455643E0,8.918549668E0
5.955423610E-1,1.057627559E0,3.596412420E0,7.910671711E0,8.753941128E0
5.979573090E-1,1.220339537E0,3.471985579E0,7.776673794E0,8.603520659E0
6.003722570E-1,1.344766378E0,3.330809116E0,7.585247993E0,8.392775054E0
6.027872040E-1,1.459621787E0,3.170490026E0,7.331608772E0,8.120036327E0
6.052021520E-1,1.574477315E0,3.022135019E0,7.101897717E0,7.877133366E0
6.076170480E-1,1.629512191E0,2.878565550E0,6.903293133E0,7.654861572E0
6.100319960E-1,1.665404558E0,2.732603550E0,6.731009960E0,7.452998698E0
6.124469440E-1,1.694118381E0,2.612962246E0,6.577869415E0,7.277772656E0
6.148618920E-1,1.734796405E0,2.498106956E0,6.460621357E0,7.140706215E0
6.172768400E-1,1.883151412E0,2.380858421E0,6.367300987E0,7.053883181E0
6.196917880E-1,2.072184324E0,2.249253273E0,6.338587284E0,7.037810520E0
6.221067360E-1,2.289931297E0,2.088934183E0,6.362515450E0,7.077360681E0
6.245216840E-1,2.500499725E0,1.904686809E0,6.443871498E0,7.169645082E0
6.269366320E-1,2.718246460E0,1.696511269E0,6.527620316E0,7.271646394E0
6.293515790E-1,2.871387243E0,1.507478237E0,6.623332977E0,7.374679319E0
6.317665270E-1,2.928814888E0,1.378265858E0,6.735795975E0,7.473186793E0
6.341814750E-1,2.859423161E0,1.323230863E0,6.905686378E0,7.590503612E0
6.365964230E-1,2.727817774E0,1.306481123E0,7.113861561E0,7.730129950E0
6.390113710E-1,2.612962246E0,1.347159147E0,7.310073376E0,7.879059730E0
6.414263190E-1,2.447857618E0,1.423729420E0,7.530212879E0,8.045067954E0
6.438412150E-1,2.249253273E0,1.543370605E0,7.726424217E0,8.193824766E0
6.462562150E-1,2.084148407E0,1.684547186E0,7.879564762E0,8.322794882E0
6.486711110E-1,1.962114573E0,1.830509305E0,7.996813297E0,8.435027020E0
6.510860590E-1,1.785045743E0,1.871187329E0,8.082955360E0,8.486571610E0
6.535010070E-1,1.576870084E0,1.782652855E0,8.023134232E0,8.368694842E0
6.559159540E-1,1.548156261E0,1.763510346E0,7.836493969E0,8.180305268E0
6.583309020E-1,1.682154298E0,1.787438512E0,7.649854183E0,8.033980865E0
6.607458500E-1,1.909472466E0,1.765903115E0,7.415357590E0,7.858245803E0
6.631607980E-1,2.237289190E0,1.665404558E0,7.154539585E0,7.678962947E0
6.655757460E-1,2.553141832E0,1.572084427E0,6.860222340E0,7.486830652E0
6.679906940E-1,2.694318295E0,1.112662554E0,6.489335060E0,7.113988934E0
6.704056420E-1,2.730210543E0,3.708875179E-1,5.793023586E0,6.414883431E0
6.728205900E-1,3.029313564E0,2.632105052E-1,5.218746185E0,6.039977830E0
6.752355380E-1,3.287738323E0,3.517449200E-1,4.713860512E0,5.757901414E0
6.776504860E-1,3.565305710E0,3.924229145E-1,4.378865242E0,5.660376432E0
6.800654340E-1,3.878765583E0,4.139583111E-1,4.115654945E0,5.670520220E0
6.824803820E-1,4.146761417E0,3.661018610E-1,4.010370731E0,5.780374921E0
6.848952770E-1,4.319045067E0,3.110669553E-1,3.936193228E0,5.851882609E0
6.873102250E-1,4.424329281E0,1.722832322E-1,3.828516245E0,5.853367213E0
6.897251730E-1,4.498506546E0,5.264209956E-2,3.641875982E0,5.788142449E0
6.921401210E-1,4.419543266E0,-4.785645287E-3,3.366701365E0,5.555813501E0
6.945550690E-1,4.177868366E0,-4.067798331E-2,3.069991350E0,5.184697260E0
6.969700170E-1,3.792623997E0,-6.460621208E-2,2.725425005E0,4.670772120E0
6.993849650E-1,3.259024382E0,-7.417750359E-2,2.390429735E0,4.042387480E0
7.017999130E-1,2.581855536E0,-1.100698411E-1,2.065006018E0,3.307921285E0
7.042148610E-1,1.804188251E0,-1.483550072E-1,1.840080619E0,2.581278973E0
7.066298090E-1,1.028913736E0,-1.866401732E-1,1.727617979E0,2.019445942E0
7.090447570E-1,6.173482537E-1,-1.938186288E-1,1.806581140E0,1.918963246E0
7.114597040E-1,6.915257573E-1,-2.536391914E-1,2.158325911E0,2.280550690E0
7.138746520E-1,1.004985452E0,-2.919243574E-1,2.600998163E0,2.803641745E0
7.162896000E-1,1.330409408E0,-3.206382394E-1,3.010170937E0,3.306648929E0
7.187045480E-1,1.569691658E0,-3.517449200E-1,3.407379389E0,3.768008849E0
7.211194960E-1,1.737189293E0,-3.852444589E-1,3.864408493E0,4.254396894E0
7.235343920E-1,1.840080619E0,-4.642075896E-1,4.390829563E0,4.783384745E0
7.259493400E-1,1.938186288E0,-5.575276613E-1,4.876572609E0,5.277154876E0
7.283642880E-1,2.076970100E0,-5.527420044E-1,5.446064472E0,5.854822521E0
7.307792360E-1,2.062613010E0,-5.958128572E-1,5.800201893E0,6.184796471E0
7.331941840E-1,1.947757602E0,-7.202396393E-1,5.733202934E0,6.097714383E0
7.356091320E-1,1.909472466E0,-8.925228715E-1,5.572884083E0,5.958164077E0
7.380240790E-1,1.966900229E0,-1.095912814E0,5.458028316E0,5.904218366E0
7.404390270E-1,2.084148407E0,-1.301695466E0,5.379065514E0,5.913749358E0
7.428539750E-1,2.244467735E0,-1.495514154E0,5.321637630E0,5.966072835E0
7.452689230E-1,2.411965132E0,-1.643869162E0,5.295316696E0,6.046508127E0
7.476838710E-1,2.658426046E0,-1.751546144E0,5.292923450E0,6.176583327E0
7.500988190E-1,2.897708178E0,-1.811366796E0,5.302495003E0,6.308265658E0
7.525137670E-1,3.120240688E0,-1.804188251E0,5.285745144E0,6.397663552E0
7.549287150E-1,3.270988464E0,-1.797009826E0,5.223531723E0,6.419804787E0
7.573436630E-1,3.314059258E0,-1.792224169E0,5.132604599E0,6.366999780E0
7.597585590E-1,3.364308596E0,-1.710868239E0,5.106283665E0,6.349785455E0
7.621735070E-1,3.376272678E0,-1.653440475E0,5.077569485E0,6.317815641E0
7.645884540E-1,3.428914785E0,-1.622333765E0,5.048855782E0,6.315090510E0
7.670034020E-1,3.529413462E0,-1.612762451E0,5.029713154E0,6.352619658E0
7.694183500E-1,3.680161238E0,-1.612762451E0,5.032105923E0,6.439462670E0
7.718332980E-1,3.864408493E0,-1.631905079E0,5.058426857E0,6.571487614E0
7.742482460E-1,4.110869408E0,-1.605584025E0,5.087141037E0,6.734697564E0
7.766631940E-1,4.316651821E0,-1.643869162E0,5.113461971E0,6.890811425E0
7.790781420E-1,4.524827480E0,-1.667797327E0,5.106283665E0,7.023513687E0
7.814930900E-1,4.685146809E0,-1.629512191E0,5.082355499E0,7.101848212E0
7.839080380E-1,4.711467743E0,-1.476371527E0,5.017749310E0,7.039560307E0
7.863229860E-1,4.649254322E0,-1.287338614E0,4.989035130E0,6.939976800E0
7.887379340E-1,4.759324074E0,-1.210768223E0,4.936393261E0,6.963124568E0
7.911528820E-1,4.840680122E0,-1.098305583E0,4.855037212E0,6.943331011E0
7.935678290E-1,4.883750916E0,-8.829515576E-1,4.838287354E0,6.931064202E0
7.959827770E-1,5.058426857E0,-8.422735929E-1,4.800002098E0,7.024039238E0
7.983977250E-1,5.371886730E0,-8.949156404E-1,4.637290478E0,7.152796937E0
8.008126210E-1,5.764309883E0,-9.810572863E-1,4.421936035E0,7.330979479E0
8.032275690E-1,6.216553211E0,-1.129412293E0,4.180261135E0,7.575994266E0
8.056425170E-1,6.680760860E0,-1.215553880E0,3.938585997E0,7.850006150E0
8.080574650E-1,7.106683254E0,-1.328016520E0,3.720839262E0,8.131003601E0
8.104724130E-1,7.515855789E0,-1.421336651E0,3.522234917E0,8.421070296E0
8.128873610E-1,7.874779224E0,-1.485942841E0,3.366701365E0,8.692229405E0
8.153023090E-1,8.188239098E0,-1.545763373E0,3.309273720E0,8.965931992E0
8.177172570E-1,8.429914474E0,-1.588834286E0,3.306880951E0,9.193656186E0
8.201322040E-1,8.528019905E0,-1.538584948E0,3.397808075E0,9.308032384E0
