,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
344,0.687699896,-5.313499451,0.3690039515,4.958181381,7.276881402,1
345,0.689699896,-5.0023489,0.3959530592,4.992897034,7.078791855,1
346,0.691699896,-4.587510586,0.435390383,5.09407568,6.869092021,1
347,0.693699896,-4.366133213,0.431176573,5.126388073,6.7475097,1
348,0.695699896,-4.177048683,0.3753629327,5.151316643,6.642642259,1
349,0.697699896,-3.959109306,0.2965937257,5.182737827,6.528651141,1
350,0.699699896,-3.823779583,0.2236088514,5.184854507,6.446239794,1
351,0.701699896,-3.659087181,0.1015237272,5.241032124,6.392780599,1
352,0.703699896,-3.550572395,0.008082824759,5.328764915,6.403308925,1
353,0.705699896,-3.420040607,-0.05041231215,5.476123333,6.456558365,1
354,0.707699896,-3.349928617,-0.1891131997,5.672399998,6.590440598,1
355,0.709699896,-3.480872393,-0.4272213578,5.673970699,6.670302407,1
356,0.711699896,-3.763445616,-0.7613944411,5.5029006,6.710078943,1
357,0.713699896,-4.252705574,-1.293414831,5.159993172,6.810576786,1
358,0.715699896,-4.642989159,-1.685690403,4.853717327,6.925133382,1
359,0.717699896,-5.005068779,-2.03638339,4.515301704,7.041698678,1
360,0.719699896,-5.46036005,-2.444997072,4.120871067,7.264648712,1
361,0.721699896,-5.751734257,-2.673815727,3.887398243,7.439328102,1
362,0.723699896,-6.11975193,-2.919403315,3.656750441,7.703642203,1
363,0.725699896,-6.349327087,-3.027008295,3.587232351,7.895883081,1
364,0.727699896,-6.499884129,-3.069912434,3.623700857,8.050097138,1
365,0.729699896,-6.609529018,-3.045798063,3.831354618,8.224477971,1
366,0.731699896,-6.679870605,-3.001342535,4.153336525,8.41896268,1
367,0.733699896,-6.773024559,-2.931278467,4.568356991,8.679639435,1
368,0.735699896,-6.799169064,-2.87425828,4.831594944,8.822378949,1
369,0.737699896,-6.740568161,-2.809279442,4.945453644,8.81957039,1
370,0.739699896,-6.627456665,-2.724658966,5.0192523,8.74870516,1
371,0.741699896,-6.453800201,-2.623585463,5.005624294,8.578520402,1
372,0.743699896,-6.349748611,-2.578880787,4.92779398,8.441154367,1
373,0.745699896,-6.217741489,-2.498071671,4.750785828,8.21405121,1
374,0.747699896,-6.140744209,-2.41697526,4.651100636,8.073614183,1
375,0.749699896,-6.092658997,-2.354592085,4.52923584,7.94849513,1
376,0.751699896,-6.010585785,-2.230438232,4.351892471,7.748610473,1
377,0.753699896,-5.958171844,-2.150127172,4.222586632,7.612693114,1
378,0.755699896,-5.898096561,-2.073646784,4.087677956,7.469716534,1
