,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
201,0.400510838,1.35959053,-1.69377315,9.776913643,10.01525807,1
202,0.402510838,1.37614882,-1.712725759,9.720899582,9.966097721,1
203,0.404510838,1.385821462,-1.718347311,9.694476128,9.94263979,1
204,0.406510838,1.388330579,-1.725520253,9.661312103,9.911903626,1
205,0.408510838,1.379203916,-1.729130745,9.610804558,9.862031273,1
206,0.410510838,1.371446609,-1.728623152,9.573560715,9.824564548,1
207,0.412510838,1.347035289,-1.732846498,9.526135445,9.775710591,1
208,0.414510838,1.327824235,-1.719774246,9.494657516,9.740085319,1
209,0.416510838,1.292945504,-1.711969137,9.44260788,9.683253068,1
210,0.418510838,1.241163731,-1.707401037,9.376708984,9.611367077,1
211,0.420510838,1.191996455,-1.691695094,9.319314957,9.5463249,1
212,0.422510838,1.139927387,-1.681237221,9.257842064,9.478060599,1
213,0.424510838,1.075331807,-1.66340518,9.195334435,9.406244237,1
214,0.426510838,1.018110394,-1.637155175,9.138275146,9.339427097,1
215,0.428510838,0.955047071,-1.629608631,9.108941078,9.302717171,1
216,0.43053115,0.8723512888,-1.617570519,9.030709267,9.215814723,1
217,0.432510838,0.8019139171,-1.608099103,8.959218025,9.137649385,1
218,0.434510838,0.6723971367,-1.598091364,8.888224602,9.055746821,1
219,0.436510838,0.5794734359,-1.600284457,8.828828812,8.991380205,1
220,0.438510838,0.4650305808,-1.613433361,8.766512871,8.925870745,1
221,0.440510838,0.3093978763,-1.644088745,8.708266258,8.867505629,1
222,0.442510838,0.1816911846,-1.675682664,8.669232368,8.831563505,1
223,0.444510838,0.07610688359,-1.710944414,8.641746521,8.809818726,1
224,0.446510838,-0.08341398835,-1.791150093,8.605029106,8.78986362,1
225,0.448510838,-0.1847366095,-1.852499127,8.563733101,8.763755203,1
226,0.450513963,-0.295818001,-1.972324252,8.491410255,8.722477823,1
227,0.452510838,-0.3646273613,-2.065640688,8.431564331,8.68856154,1
228,0.454510838,-0.4450725019,-2.161016226,8.350726128,8.637285888,1
229,0.456510838,-0.5488084555,-2.30153656,8.236886978,8.56998065,1
230,0.458510838,-0.6274723411,-2.395647764,8.158289909,8.525874969,1
231,0.460510838,-0.7129070759,-2.492268324,8.073162079,8.479126361,1
232,0.462510838,-0.8486104012,-2.627818346,7.95625782,8.421852966,1
233,0.464510838,-0.948984921,-2.715072393,7.864099979,8.373545185,1
234,0.466510838,-1.055009723,-2.806243896,7.803229809,8.359332854,1
235,0.468510838,-1.195932508,-2.91046834,7.728090286,8.344127276,1
236,0.470510838,-1.294678926,-3.000231743,7.682121754,8.348208111,1
237,0.472510838,-1.388541222,-3.078560352,7.653774261,8.365754061,1
238,0.474510838,-1.518287897,-3.179471254,7.596964836,8.374252821,1
239,0.476510838,-1.607763886,-3.246422529,7.56087923,8.383976305,1
240,0.478510838,-1.681122184,-3.299487591,7.507239819,8.370868524,1
241,0.480510838,-1.757305741,-3.357982874,7.419947147,8.331853823,1
242,0.482510838,-1.789780617,-3.396347523,7.357994556,8.299311721,1
243,0.484510838,-1.848860025,-3.438657761,7.293284416,8.272523688,1
244,0.486510838,-1.879601598,-3.451605797,7.2406497,8.238537056,1
245,0.488510838,-1.918349385,-3.458357334,7.202093601,8.21647443,1
246,0.490510838,-1.96705699,-3.444126129,7.141271591,8.168786809,1
247,0.492510838,-2.034698009,-3.409008026,7.108183384,8.141719888,1
248,0.494510838,-2.122670412,-3.360635519,7.069436073,8.11027294,1
249,0.496510838,-2.235696077,-3.30962944,7.030036926,8.085382067,1
250,0.498510838,-2.335658789,-3.276876688,6.989172935,8.064847248,1
251,0.500510838,-2.463671923,-3.245838404,6.920181751,8.030819495,1
252,0.502545213,-2.587375402,-3.217567682,6.853507996,8.001113992,1
253,0.504510838,-2.721249819,-3.212578058,6.793604851,7.992429244,1
254,0.506510838,-2.907116175,-3.209877491,6.714749336,7.990149974,1
255,0.508510838,-3.060823917,-3.207339525,6.684726238,8.02129882,1
256,0.510510838,-3.222432613,-3.19710207,6.683251381,8.079070653,1
257,0.512510838,-3.44912529,-3.178771973,6.664834976,8.149912992,1
258,0.514510838,-3.603809834,-3.141384363,6.658734322,8.197224152,1
259,0.516510838,-3.770139933,-3.099974155,6.647453308,8.246964918,1
260,0.518510838,-3.996525764,-3.022890329,6.609050274,8.29395139,1
261,0.520510838,-4.158632755,-2.966655254,6.591515064,8.339264994,1
262,0.522510838,-4.319972992,-2.912163258,6.57491827,8.388826601,1
263,0.524510838,-4.5338521,-2.831631899,6.58646822,8.482659824,1
264,0.526510838,-4.707757473,-2.755208969,6.606828213,8.567633041,1
265,0.528510838,-4.922009468,-2.641293049,6.648104668,8.683311687,1
266,0.530510838,-5.088013649,-2.545927048,6.697223663,8.7876295,1
267,0.532510838,-5.249019146,-2.45003438,6.748957634,8.894003576,1
268,0.534510838,-5.453780651,-2.330985069,6.845846176,9.057749425,1
269,0.536510838,-5.594052315,-2.227000237,6.893203735,9.152552053,1
270,0.538510838,-5.734141827,-2.118399143,6.947916031,9.254271154,1
271,0.540510838,-5.895089626,-1.969307542,6.992802143,9.355722084,1
272,0.542510838,-5.981127262,-1.843516111,7.030563354,9.412824022,1
273,0.544510838,-6.032152653,-1.714660287,7.071619511,9.451705033,1
274,0.546510838,-6.044957161,-1.546548963,7.109016895,9.458934506,1
275,0.548510838,-6.038550377,-1.428648949,7.142439842,9.461478498,1
276,0.550510838,-5.981405258,-1.262069941,7.156058311,9.41165235,1
277,0.552510838,-5.927832603,-1.145864964,7.160799026,9.366389304,1
278,0.554510838,-5.865765572,-1.021241903,7.183821201,9.330456999,1
279,0.556510838,-5.786153316,-0.8785188198,7.196472168,9.275806013,1
280,0.558510838,-5.728079796,-0.7840148807,7.191061497,9.226968242,1
281,0.560510838,-5.683403969,-0.7069694996,7.168057919,9.175071709,1
282,0.562510838,-5.615485191,-0.6233543754,7.098395824,9.072456552,1
283,0.564510838,-5.57105875,-0.5575903654,7.015202522,8.975559539,1
284,0.566510838,-5.544817924,-0.5323076844,6.934987068,8.895077455,1
285,0.568510838,-5.511146069,-0.5209590793,6.806609631,8.773486423,1
286,0.570510838,-5.496474266,-0.5221754313,6.711272717,8.690516556,1
287,0.572510838,-5.500534534,-0.5293292999,6.553284168,8.572141101,1
288,0.574510838,-5.528480053,-0.5370194912,6.445755959,8.508833734,1
289,0.576510838,-5.576411724,-0.5556367636,6.32113266,8.44759244,1
