"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.175969990E1,-1.012450457E0,-9.694496155E0,6.275298595E-1,9.767400132E0
1.176169990E1,-1.012086511E0,-9.697713852E0,6.472293139E-1,9.771841118E0
1.176369990E1,-1.013762474E0,-9.700050354E0,6.608762741E-1,9.775246732E0
1.176569990E1,-1.018608332E0,-9.693078995E0,6.629161239E-1,9.768971344E0
1.176769990E1,-1.022735953E0,-9.702196121E0,6.588364244E-1,9.778172827E0
1.176969990E1,-1.025024772E0,-9.694324493E0,6.414161921E-1,9.769443070E0
1.177169990E1,-1.025972843E0,-9.690503120E0,6.461471319E-1,9.766062519E0
1.177369990E1,-1.030991077E0,-9.695396423E0,6.318298578E-1,9.770509883E0
1.177569990E1,-1.024833202E0,-9.701401711E0,6.381217837E-1,9.776230237E0
1.177769990E1,-1.014643550E0,-9.698403358E0,6.340228915E-1,9.771924798E0
1.177969990E1,-1.022142172E0,-9.696162224E0,6.277979612E-1,9.770080182E0
1.178169990E1,-1.012268543E0,-9.700242043E0,6.170911193E-1,9.772419595E0
1.178369990E1,-1.005765796E0,-9.694908142E0,6.176274419E-1,9.766487208E0
1.178569990E1,-9.974340200E-1,-9.680801392E0,6.048902869E-1,9.750829835E0
1.178769990E1,-1.016032219E0,-9.677765846E0,5.951697826E-1,9.749138440E0
1.178969990E1,-9.975585341E-1,-9.693979263E0,5.875179172E-1,9.762865066E0
1.179169990E1,-1.000422001E0,-9.689525604E0,5.793297887E-1,9.758246442E0
1.179369990E1,-1.001149774E0,-9.693499565E0,5.646389723E-1,9.761406244E0
1.179569990E1,-9.883551598E-1,-9.691642761E0,5.670427084E-1,9.758397551E0
1.179769990E1,-9.825229049E-1,-9.682439804E0,5.622447729E-1,9.748390175E0
1.179969990E1,-9.852715135E-1,-9.681634903E0,5.596590042E-1,9.747719351E0
1.180169990E1,-9.755988717E-1,-9.680312157E0,5.498235822E-1,9.744872630E0
1.180369990E1,-9.807894826E-1,-9.682161331E0,5.445755720E-1,9.746935857E0
1.180569990E1,-9.838827848E-1,-9.670256615E0,5.470272303E-1,9.735559928E0
1.180769990E1,-9.722566009E-1,-9.679891586E0,5.331503749E-1,9.743194206E0
1.180969990E1,-9.766331911E-1,-9.694563866E0,5.331407785E-1,9.758207829E0
1.181169990E1,-9.784527421E-1,-9.691871643E0,5.327481627E-1,9.755694046E0
1.181369990E1,-9.838445187E-1,-9.688931465E0,5.390210152E-1,9.753660166E0
1.181569990E1,-9.797647595E-1,-9.687313080E0,5.585576892E-1,9.752741173E0
1.181769990E1,-9.903663397E-1,-9.683061600E0,5.692070723E-1,9.750205337E0
1.181969990E1,-9.834901690E-1,-9.692868233E0,5.645527244E-1,9.758978803E0
1.182169990E1,-9.894086123E-1,-9.691997528E0,5.677801371E-1,9.758899516E0
1.182369990E1,-9.878380895E-1,-9.692513466E0,5.718982220E-1,9.759493273E0
1.182569990E1,-9.978458285E-1,-9.697320938E0,5.820016861E-1,9.765882225E0
1.182769990E1,-9.993685484E-1,-9.692820549E0,5.877956748E-1,9.761916382E0
1.182969990E1,-9.953749776E-1,-9.699821472E0,5.848076940E-1,9.768280707E0
1.183169990E1,-9.915346503E-1,-9.689564705E0,5.931874514E-1,9.758210722E0
1.183369990E1,-9.907972813E-1,-9.686556816E0,5.857175589E-1,9.754697702E0
1.183569990E1,-9.949248433E-1,-9.678895950E0,5.914061069E-1,9.747854299E0
1.183769990E1,-9.960932732E-1,-9.690923691E0,5.977268219E-1,9.760301283E0
1.183970146E1,-9.991291165E-1,-9.695137978E0,5.981194377E-1,9.764819827E0
1.184169990E1,-9.943311214E-1,-9.699887276E0,5.968362093E-1,9.768967243E0
1.184369990E1,-9.944173098E-1,-9.709981918E0,5.927852392E-1,9.778752936E0
1.184569990E1,-9.843807817E-1,-9.717576027E0,6.104543805E-1,9.786365204E0
1.184769990E1,-9.971753955E-1,-9.721981049E0,6.091519594E-1,9.791952838E0
1.184969990E1,-9.926168919E-1,-9.710844040E0,6.065853834E-1,9.780272291E0
1.185169990E1,-9.936703444E-1,-9.714396477E0,6.120728850E-1,9.784248202E0
1.185369990E1,-9.909888506E-1,-9.715038300E0,6.172538996E-1,9.784938959E0
1.185569990E1,-9.878188968E-1,-9.716753006E0,6.104065180E-1,9.785891440E0
1.185769990E1,-9.837391973E-1,-9.710192680E0,6.224828362E-1,9.779727480E0
1.185969990E1,-9.912090898E-1,-9.710652351E0,6.203089356E-1,9.780799953E0
1.186169990E1,-9.802052975E-1,-9.699581146E0,6.276447773E-1,9.769166536E0
1.186369990E1,-9.795923829E-1,-9.699170113E0,6.367905736E-1,9.769288835E0
1.186569990E1,-9.769204855E-1,-9.703163147E0,6.304603219E-1,9.772575347E0
1.186769990E1,-9.771503210E-1,-9.710010529E0,6.316287518E-1,9.779472486E0
1.186969990E1,-9.754264951E-1,-9.692523003E0,6.139786243E-1,9.760810866E0
1.187169990E1,-9.768151045E-1,-9.683876038E0,6.039612889E-1,9.751737901E0
1.187369990E1,-9.724577069E-1,-9.680457115E0,6.090945005E-1,9.748226509E0
1.187569990E1,-9.758287072E-1,-9.673513412E0,6.094775200E-1,9.741692166E0
1.187775927E1,-9.768822193E-1,-9.681040764E0,5.925553441E-1,9.748229120E0
1.187969990E1,-9.805405140E-1,-9.683224678E0,5.897493362E-1,9.750595066E0
1.188169990E1,-9.788837433E-1,-9.682784081E0,5.811493397E-1,9.749474626E0
1.188369990E1,-9.671808481E-1,-9.694936752E0,5.803065896E-1,9.760327513E0
1.188569990E1,-9.646238685E-1,-9.699102402E0,5.790041685E-1,9.764135007E0
1.188769990E1,-9.678608179E-1,-9.686423302E0,5.770983696E-1,9.751748226E0
1.188969990E1,-9.546831846E-1,-9.695348740E0,5.601282716E-1,9.758327257E0
1.189169990E1,-9.586479664E-1,-9.697809219E0,5.476209521E-1,9.760450721E0
1.189369990E1,-9.567900300E-1,-9.691527367E0,5.340410471E-1,9.753273794E0
1.189569990E1,-9.660412669E-1,-9.697829247E0,5.404000282E-1,9.760797099E0
1.189769990E1,-9.626797438E-1,-9.695215225E0,5.376898050E-1,9.757718016E0
1.189969990E1,-9.643269777E-1,-9.684431076E0,5.413768888E-1,9.747369939E0
1.190169990E1,-9.629000425E-1,-9.679020882E0,5.465674996E-1,9.742143386E0
1.190369990E1,-9.511876106E-1,-9.669979095E0,5.556558967E-1,9.732523160E0
1.190569990E1,-9.526911378E-1,-9.682037354E0,5.642942190E-1,9.745147289E0
1.190769990E1,-9.466385841E-1,-9.682621002E0,5.578106642E-1,9.744764072E0
1.190969990E1,-9.457958341E-1,-9.684470177E0,5.550238490E-1,9.746360543E0
1.191169990E1,-9.502299428E-1,-9.688117981E0,5.625512004E-1,9.750847697E0
1.191369990E1,-9.574891329E-1,-9.693261147E0,5.829976797E-1,9.757867769E0
1.191569990E1,-9.650356174E-1,-9.699179649E0,5.877860785E-1,9.764777114E0
1.191769990E1,-9.759628177E-1,-9.687170029E0,6.061639786E-1,9.755060295E0
1.191969990E1,-9.852427244E-1,-9.685781479E0,6.131359339E-1,9.755050064E0
1.192169990E1,-9.941874146E-1,-9.691230774E0,5.970660448E-1,9.760371427E0
1.192369990E1,-9.985257387E-1,-9.701334000E0,5.986461639E-1,9.770942240E0
1.192569990E1,-1.017248392E0,-9.706131935E0,6.024960876E-1,9.777872620E0
1.192769990E1,-1.012642026E0,-9.719251633E0,6.023428440E-1,9.790409239E0
1.192969990E1,-1.025561094E0,-9.717988014E0,5.929575562E-1,9.789926724E0
1.193169990E1,-1.029229045E0,-9.711543083E0,5.744072795E-1,9.782807634E0
1.193369990E1,-1.034074783E0,-9.707951546E0,5.823560357E-1,9.780223536E0
1.193569990E1,-1.043316483E0,-9.701774597E0,5.989047885E-1,9.776074190E0
1.193769990E1,-1.044618845E0,-9.684947968E0,5.841565132E-1,9.758621035E0
1.193969990E1,-1.037340522E0,-9.689458847E0,5.718024373E-1,9.761590349E0
1.194169990E1,-1.033576846E0,-9.693730354E0,5.683164597E-1,9.765227743E0
1.194369990E1,-1.029468417E0,-9.684919357E0,5.708255768E-1,9.756193418E0
1.194569990E1,-1.024220347E0,-9.687418938E0,5.614785552E-1,9.757580190E0
1.194769990E1,-1.020006537E0,-9.680150032E0,5.524572730E-1,9.749406496E0
1.194969990E1,-1.008897424E0,-9.685743332E0,5.410034060E-1,9.753162697E0
1.195169990E1,-1.000364542E0,-9.692169189E0,5.388294458E-1,9.758545485E0
1.195369990E1,-9.921475649E-1,-9.694123268E0,5.362437367E-1,9.759505114E0
1.195569990E1,-9.898874760E-1,-9.676893234E0,5.405532718E-1,9.742398972E0
1.195769990E1,-9.801478982E-1,-9.675304413E0,5.421429873E-1,9.739924250E0
1.195969990E1,-9.586000443E-1,-9.682017326E0,5.390784144E-1,9.744279301E0
1.196169990E1,-9.546639919E-1,-9.682045937E0,5.413960814E-1,9.744049803E0
1.196369990E1,-9.480943084E-1,-9.679326057E0,5.436370373E-1,9.740830405E0
1.196569990E1,-9.350697994E-1,-9.675946236E0,5.537213683E-1,9.736780702E0
1.196769990E1,-9.237692356E-1,-9.682342529E0,5.655774474E-1,9.742740082E0
1.196969990E1,-9.207429290E-1,-9.690311432E0,5.840703249E-1,9.751463548E0
1.197169990E1,-9.121238589E-1,-9.685982704E0,5.803449154E-1,9.746129032E0
1.197369990E1,-9.053530097E-1,-9.690071106E0,5.864453316E-1,9.749926166E0
1.197569990E1,-8.966093659E-1,-9.688347816E0,5.938960910E-1,9.747856397E0
1.197769990E1,-8.889575005E-1,-9.686432838E0,6.013947129E-1,9.745711989E0
1.197969990E1,-8.845905066E-1,-9.675141335E0,6.138158441E-1,9.734866722E0
1.198169990E1,-8.796105385E-1,-9.682256699E0,6.149554849E-1,9.741559409E0
1.198369990E1,-8.783272505E-1,-9.684057236E0,6.270893216E-1,9.744006585E0
1.198569990E1,-8.914379478E-1,-9.684478760E0,6.247142553E-1,9.745463476E0
1.198769990E1,-8.939757943E-1,-9.676444054E0,6.258060336E-1,9.737781854E0
1.198969990E1,-9.201013446E-1,-9.684603691E0,6.388496161E-1,9.749167348E0
1.199169990E1,-9.247173071E-1,-9.692868233E0,6.340516210E-1,9.757500609E0
1.199369990E1,-9.282415509E-1,-9.687170029E0,6.302400231E-1,9.751927913E0
1.199569990E1,-9.375023246E-1,-9.682679176E0,6.356701255E-1,9.748705717E0
1.199769990E1,-9.513887167E-1,-9.691929817E0,6.383420229E-1,9.759412104E0
1.199969990E1,-9.622392654E-1,-9.703651428E0,6.453619003E-1,9.772576294E0
1.200169990E1,-9.632256627E-1,-9.709656715E0,6.361106634E-1,9.778030169E0
1.200369990E1,-9.815652370E-1,-9.712069511E0,6.464823484E-1,9.782929210E0
1.200569990E1,-1.000441074E0,-9.707281113E0,6.291770339E-1,9.778959693E0
1.200769990E1,-9.990429282E-1,-9.702511787E0,6.209027171E-1,9.773553189E0
1.200969990E1,-1.003802538E0,-9.697628021E0,6.245993376E-1,9.769428494E0
1.201169990E1,-1.024929047E0,-9.697340965E0,6.136817336E-1,9.770645148E0
1.201369990E1,-1.033787608E0,-9.685551643E0,6.133753061E-1,9.759859462E0
1.201569990E1,-1.038815379E0,-9.694372177E0,5.953422189E-1,9.768030593E0
1.201769990E1,-1.036028624E0,-9.692714691E0,5.947962999E-1,9.766056319E0
1.201969990E1,-1.050115943E0,-9.701554298E0,5.809386373E-1,9.775499425E0
1.202169990E1,-1.042693973E0,-9.696804047E0,5.840703249E-1,9.770176947E0
1.202369990E1,-1.047041893E0,-9.696804047E0,5.777304769E-1,9.770264989E0
1.202569990E1,-1.042559981E0,-9.703201294E0,5.786402822E-1,9.776188994E0
1.202769990E1,-1.055028915E0,-9.689065933E0,5.714288950E-1,9.763074088E0
1.202969990E1,-1.060085416E0,-9.693404198E0,5.646868348E-1,9.767534860E0
1.203169990E1,-1.048669934E0,-9.693662643E0,5.547748208E-1,9.765990947E0
1.203369990E1,-1.058390379E0,-9.690243721E0,5.545641184E-1,9.763634309E0
1.203569990E1,-1.061196446E0,-9.700070381E0,5.478220582E-1,9.773311225E0
1.203769990E1,-1.046898246E0,-9.688328743E0,5.442882180E-1,9.759915954E0
1.203969990E1,-1.054387331E0,-9.687830925E0,5.392508507E-1,9.759948368E0
1.204169990E1,-1.056733608E0,-9.680409431E0,5.422388315E-1,9.753001365E0
1.204369990E1,-1.052672982E0,-9.690981865E0,5.418365598E-1,9.763034199E0
1.204569990E1,-1.044025183E0,-9.684660912E0,5.405245423E-1,9.755757907E0
1.204769990E1,-1.029420495E0,-9.677574158E0,5.439147353E-1,9.747358174E0
1.204969990E1,-1.017411232E0,-9.687074661E0,5.464047194E-1,9.755670106E0
1.205169990E1,-1.005267859E0,-9.691814423E0,5.478220582E-1,9.759197676E0
1.205369990E1,-1.005564690E0,-9.687839508E0,5.488372445E-1,9.755337872E0
1.205569990E1,-9.883743525E-1,-9.679450989E0,5.516432524E-1,9.745407410E0
1.205769990E1,-9.777345061E-1,-9.685886383E0,5.634706020E-1,9.751402920E0
1.205969990E1,-9.622583985E-1,-9.694754601E0,5.697050691E-1,9.759035396E0
1.206169990E1,-9.527007341E-1,-9.687726021E0,5.804119110E-1,9.751746107E0
1.206369990E1,-9.471749067E-1,-9.686480522E0,5.813217759E-1,9.750024626E0
1.206569990E1,-9.405669570E-1,-9.686844826E0,5.976980329E-1,9.750736988E0
1.206769990E1,-9.375119209E-1,-9.696631432E0,6.118143201E-1,9.761040236E0
1.206969990E1,-9.378758669E-1,-9.698432922E0,6.138158441E-1,9.762990432E0
1.207169990E1,-9.382205606E-1,-9.703766823E0,6.155683994E-1,9.768432465E0
1.207369990E1,-9.301473498E-1,-9.706754684E0,6.209793091E-1,9.770971083E0
1.207569990E1,-9.287395477E-1,-9.713304520E0,6.038751006E-1,9.776272653E0
1.207769990E1,-9.299366474E-1,-9.710451126E0,6.203472018E-1,9.774583055E0
1.207969990E1,-9.287204146E-1,-9.714320183E0,6.261412501E-1,9.778680437E0
1.208169990E1,-9.207333326E-1,-9.725525856E0,6.437146664E-1,9.790197731E0
1.208369990E1,-9.141827822E-1,-9.730686188E0,6.547183990E-1,9.795439757E0
1.208569990E1,-9.110991359E-1,-9.724844933E0,6.701753736E-1,9.790395581E0
1.208769990E1,-9.247939587E-1,-9.735944748E0,6.779421568E-1,9.803237708E0
1.208969990E1,-9.315838814E-1,-9.729135513E0,6.752319336E-1,9.796931383E0
1.209169990E1,-9.301282167E-1,-9.714502335E0,6.694379449E-1,9.781862873E0
1.209369990E1,-9.371671677E-1,-9.717107773E0,6.607804894E-1,9.784533541E0
1.209569990E1,-9.353092909E-1,-9.714732170E0,6.646878719E-1,9.782261220E0
1.209769990E1,-9.341983795E-1,-9.720334053E0,6.683078408E-1,9.787964859E0
1.209969990E1,-9.465045333E-1,-9.723973274E0,6.704722047E-1,9.792908661E0
1.210169990E1,-9.376459718E-1,-9.711457253E0,6.674938202E-1,9.779423804E0
1.210369990E1,-9.525092244E-1,-9.699830055E0,6.721290350E-1,9.769633277E0
1.210569990E1,-9.654570222E-1,-9.693806648E0,6.661722660E-1,9.764516377E0
1.210769990E1,-9.652463198E-1,-9.695242882E0,6.660190225E-1,9.765910932E0
1.210969990E1,-9.650452137E-1,-9.697743416E0,6.609720588E-1,9.768030696E0
1.211169990E1,-9.641066790E-1,-9.692456245E0,6.681067348E-1,9.763174503E0
1.211369990E1,-9.641162753E-1,-9.683760643E0,6.663541794E-1,9.754423011E0
1.211569990E1,-9.595193863E-1,-9.681509972E0,6.448925734E-1,9.750292263E0
1.211769990E1,-9.573167562E-1,-9.689506531E0,6.401329637E-1,9.757702721E0
1.211969990E1,-9.563112259E-1,-9.691565514E0,6.383612156E-1,9.759532689E0
1.212169990E1,-9.486497641E-1,-9.693164825E0,6.363404989E-1,9.760241285E0
1.212369990E1,-9.501532912E-1,-9.694141388E0,6.150225401E-1,9.759990843E0
1.212569990E1,-9.514269829E-1,-9.685350418E0,6.144383550E-1,9.751346600E0
1.212769990E1,-9.558227658E-1,-9.688634872E0,6.133274436E-1,9.754968652E0
1.212969990E1,-9.569528103E-1,-9.687783241E0,6.102245450E-1,9.754039000E0
1.213169990E1,-9.633118510E-1,-9.691575050E0,6.082134247E-1,9.758305193E0
1.213369990E1,-9.626989365E-1,-9.686222076E0,5.922967792E-1,9.751948668E0
1.213569990E1,-9.658688307E-1,-9.684832573E0,5.687952638E-1,9.749482685E0
1.213769990E1,-9.665104747E-1,-9.683627129E0,5.695997477E-1,9.748395803E0
1.213969990E1,-9.788166881E-1,-9.665986061E0,5.812451243E-1,9.732790686E0
1.214169990E1,-9.819004536E-1,-9.673876762E0,5.689676404E-1,9.740212744E0
1.214369990E1,-9.820153117E-1,-9.675504684E0,5.585193634E-1,9.741236515E0
1.214569990E1,-9.798318744E-1,-9.673053741E0,5.428804159E-1,9.737697794E0
1.214769990E1,-9.805309176E-1,-9.672440529E0,5.394328237E-1,9.736967415E0
1.214969990E1,-9.851757288E-1,-9.675390244E0,5.232096314E-1,9.739481295E0
1.215169990E1,-9.863536358E-1,-9.671262741E0,5.231618285E-1,9.735497666E0
1.215369990E1,-9.924445152E-1,-9.673647881E0,5.111907721E-1,9.737850145E0
1.215569990E1,-9.882689714E-1,-9.669855118E0,5.138435960E-1,9.733797245E0
1.215769990E1,-9.957676530E-1,-9.676012993E0,5.126368999E-1,9.740614829E0
1.215969990E1,-9.892362952E-1,-9.689180374E0,5.172433257E-1,9.753273575E0
1.216169990E1,-9.889202118E-1,-9.690206528E0,5.215433240E-1,9.754489898E0
1.216369990E1,-1.004559159E0,-9.683129311E0,5.167453885E-1,9.748802908E0
1.216569990E1,-1.008389950E0,-9.687726021E0,5.161132812E-1,9.753730500E0
1.216769990E1,-1.000134587E0,-9.676789284E0,5.276341438E-1,9.742634029E0
1.216969990E1,-9.951164126E-1,-9.686672211E0,5.455045104E-1,9.752920094E0
1.217169990E1,-9.876847863E-1,-9.695635796E0,5.494309664E-1,9.761288291E0
1.217369990E1,-9.929329157E-1,-9.705653191E0,5.649262667E-1,9.772653750E0
1.217569990E1,-9.895714521E-1,-9.708851814E0,5.784103870E-1,9.776278115E0
1.217769990E1,-9.866888523E-1,-9.710805893E0,5.941642523E-1,9.778871977E0
1.217969990E1,-9.780601263E-1,-9.708295822E0,6.087688804E-1,9.776410841E0
1.218169990E1,-9.720554948E-1,-9.712863922E0,6.103586555E-1,9.780447594E0
1.218369990E1,-9.675735235E-1,-9.709531784E0,6.132603884E-1,9.776875487E0
1.218569990E1,-9.660603404E-1,-9.712806702E0,6.050435305E-1,9.779466462E0
1.218769990E1,-9.648824334E-1,-9.700338364E0,6.050339341E-1,9.766966189E0
1.218969990E1,-9.608697295E-1,-9.697905540E0,6.172252297E-1,9.764917280E0
1.219169990E1,-9.725247025E-1,-9.693117142E0,6.346071362E-1,9.762430560E0
1.219369990E1,-9.694601297E-1,-9.701238632E0,6.329023838E-1,9.770079292E0
1.219569990E1,-9.741049409E-1,-9.702828407E0,6.280853152E-1,9.771808978E0
1.219769990E1,-9.735015631E-1,-9.692446709E0,6.320405006E-1,9.761695738E0
1.219969990E1,-9.663764238E-1,-9.688797951E0,6.307859421E-1,9.757283435E0
1.220169990E1,-9.689047337E-1,-9.691555977E0,6.217741966E-1,9.759694503E0
1.220369990E1,-9.726204872E-1,-9.705451965E0,6.230861545E-1,9.773946226E0
1.220569990E1,-9.630053639E-1,-9.703738213E0,6.294260025E-1,9.771698508E0
1.220769990E1,-9.569624066E-1,-9.697905540E0,6.284779906E-1,9.765251328E0
1.220969990E1,-9.525570869E-1,-9.701573372E0,6.349518299E-1,9.768881959E0
1.221169990E1,-9.581212401E-1,-9.693950653E0,6.210559011E-1,9.760962350E0
1.221369990E1,-9.532370567E-1,-9.695281029E0,6.192554832E-1,9.761691066E0
1.221569990E1,-9.479410648E-1,-9.699907303E0,6.242929101E-1,9.766091111E0
1.221769990E1,-9.621243477E-1,-9.704494476E0,6.267062426E-1,9.772187934E0
1.221969990E1,-9.543958306E-1,-9.703364372E0,6.288897991E-1,9.770447990E0
1.222169990E1,-9.473376870E-1,-9.702301979E0,6.298187375E-1,9.768765737E0
1.222369990E1,-9.617508054E-1,-9.700999260E0,6.306710243E-1,9.768935315E0
1.222569990E1,-9.600557089E-1,-9.704456329E0,6.319351792E-1,9.772283340E0
1.222769990E1,-9.615305662E-1,-9.707913399E0,6.316670775E-1,9.775844050E0
1.222969990E1,-9.568187594E-1,-9.730677605E0,6.228276491E-1,9.797423287E0
1.223169990E1,-9.532753229E-1,-9.736433029E0,6.151374578E-1,9.802308711E0
1.223369990E1,-9.450775981E-1,-9.782075882E0,6.078016162E-1,9.846400511E0
1.223569990E1,-9.359892011E-1,-9.802599907E0,5.859090686E-1,9.864599848E0
1.223769990E1,-9.350219965E-1,-9.770536423E0,5.888587236E-1,9.832822724E0
1.223969990E1,-9.443497658E-1,-9.737046242E0,5.953134894E-1,9.800829768E0
1.224169990E1,-9.488604069E-1,-9.695980072E0,5.924021006E-1,9.760292305E0
1.224369990E1,-9.623445868E-1,-9.675371170E0,6.056660414E-1,9.741958003E0
1.224569990E1,-9.615305662E-1,-9.667690277E0,6.183361411E-1,9.735045758E0
1.224769990E1,-9.818908572E-1,-9.654207230E0,6.408128738E-1,9.725146170E0
1.224969990E1,-9.817088842E-1,-9.644954681E0,6.544694304E-1,9.716853059E0
1.225169990E1,-9.817951322E-1,-9.643001556E0,6.691985726E-1,9.715926483E0
1.225369990E1,-9.773897529E-1,-9.637341499E0,6.868773103E-1,9.711098926E0
1.225569990E1,-9.783953428E-1,-9.638730049E0,6.868773103E-1,9.712578177E0
1.225769990E1,-9.724864364E-1,-9.644006729E0,6.851822138E-1,9.717101951E0
1.225969990E1,-9.876752496E-1,-9.665908813E0,6.713629365E-1,9.739405720E0
1.226169990E1,-9.918507338E-1,-9.670544624E0,6.671203375E-1,9.744139303E0
1.226369990E1,-1.003735542E0,-9.675984383E0,6.676183343E-1,9.750788330E0
1.226569990E1,-1.007824779E0,-9.698184013E0,6.500065923E-1,9.772051602E0
1.226769990E1,-1.012852669E0,-9.698987007E0,6.381792426E-1,9.772588820E0
1.226969990E1,-1.014193416E0,-9.699562073E0,6.316287518E-1,9.772873046E0
1.227169990E1,-1.020782232E0,-9.697522163E0,6.314371824E-1,9.771522163E0
1.227369990E1,-1.017037749E0,-9.690560341E0,6.371833086E-1,9.764595643E0
1.227569990E1,-1.020791769E0,-9.690100670E0,6.402190924E-1,9.764729761E0
1.227769990E1,-1.011444926E0,-9.690281868E0,6.325672865E-1,9.763438170E0
1.227969990E1,-1.008150458E0,-9.694629669E0,6.294451952E-1,9.767211118E0
1.228169990E1,-1.002797008E0,-9.690579414E0,6.248579025E-1,9.762344935E0
1.228369990E1,-1.010659575E0,-9.680351257E0,6.200407743E-1,9.752696233E0
1.228569990E1,-9.909983873E-1,-9.680015564E0,6.231340766E-1,9.750542303E0
1.228769990E1,-9.920231104E-1,-9.665028572E0,6.224828362E-1,9.735726580E0
1.228969990E1,-1.008916616E0,-9.673542023E0,6.088837981E-1,9.745053488E0
1.229169990E1,-9.968402982E-1,-9.663007736E0,5.913773775E-1,9.732272925E0
1.229369990E1,-9.923774600E-1,-9.666091919E0,5.786880851E-1,9.734116596E0
1.229569990E1,-9.906919599E-1,-9.664175987E0,5.660084486E-1,9.731296606E0
1.229769990E1,-9.987747669E-1,-9.665143967E0,5.807375312E-1,9.733951665E0
1.229969990E1,-9.994164109E-1,-9.670850754E0,5.804694295E-1,9.739667973E0
1.230169990E1,-9.879242778E-1,-9.672651291E0,5.699061751E-1,9.739659667E0
1.230369990E1,-9.860472083E-1,-9.666982651E0,5.749723315E-1,9.734137653E0
1.230569990E1,-9.778973460E-1,-9.671416283E0,5.667937398E-1,9.737239407E0
1.230769990E1,-9.633118510E-1,-9.673340797E0,5.717066526E-1,9.737984412E0
1.230969990E1,-9.680523872E-1,-9.668590546E0,5.803257227E-1,9.734246068E0
1.231169990E1,-9.609463215E-1,-9.663868904E0,5.892992616E-1,9.729391227E0
1.231369990E1,-9.646813273E-1,-9.671473503E0,6.028408408E-1,9.738142886E0
1.231569990E1,-9.761926532E-1,-9.682505608E0,6.036261320E-1,9.750293916E0
1.231769990E1,-9.710115790E-1,-9.680264473E0,5.997474790E-1,9.747311465E0
1.231969990E1,-9.624211788E-1,-9.670880318E0,6.194565892E-1,9.738372919E0
1.232169990E1,-9.658401608E-1,-9.664693832E0,6.219753027E-1,9.732728670E0
1.232369990E1,-9.768247008E-1,-9.665881157E0,6.281810999E-1,9.735402227E0
1.232569990E1,-9.727641344E-1,-9.672373772E0,6.300581098E-1,9.741563410E0
1.232769990E1,-9.820153117E-1,-9.679317474E0,6.342144608E-1,9.749654805E0
1.232969990E1,-9.853863716E-1,-9.682966232E0,6.460034847E-1,9.754390902E0
1.233169990E1,-9.835188985E-1,-9.683071136E0,6.448734403E-1,9.754231790E0
1.233369990E1,-9.941204190E-1,-9.677526474E0,6.555228233E-1,9.750513024E0
1.233569990E1,-9.913623333E-1,-9.677621841E0,6.528413892E-1,9.750146956E0
1.233769990E1,-9.925307035E-1,-9.686604500E0,6.602059603E-1,9.759677036E0
1.233969990E1,-9.943598509E-1,-9.679259300E0,6.594014168E-1,9.752518769E0
1.234169990E1,-9.908834696E-1,-9.688463211E0,6.524965763E-1,9.760836092E0
1.234369990E1,-9.966391325E-1,-9.689688683E0,6.513952613E-1,9.762564833E0
1.234569990E1,-9.947046041E-1,-9.692858696E0,6.645633578E-1,9.766401149E0
1.234769990E1,-9.890639186E-1,-9.704954147E0,6.842054129E-1,9.779188079E0
1.234969990E1,-9.886137843E-1,-9.706773758E0,6.911103129E-1,9.781433814E0
1.235169990E1,-9.932585359E-1,-9.711112022E0,6.872029305E-1,9.785934145E0
1.235369990E1,-9.850032926E-1,-9.707759857E0,6.937534809E-1,9.782235267E0
1.235569990E1,-9.942449331E-1,-9.712491035E0,6.935236454E-1,9.787848596E0
1.235769990E1,-9.922720790E-1,-9.689755440E0,6.835350394E-1,9.764383468E0
1.235969990E1,-9.858365059E-1,-9.690110207E0,6.794361472E-1,9.763797566E0
1.236169990E1,-9.820153117E-1,-9.693940163E0,6.808056235E-1,9.767309059E0
1.236369990E1,-9.770162106E-1,-9.686336517E0,6.575052738E-1,9.757663091E0
1.236569990E1,-9.689334035E-1,-9.685483932E0,6.467505097E-1,9.755291752E0
1.236769990E1,-9.702837467E-1,-9.700443268E0,6.546322107E-1,9.770803113E0
1.236969990E1,-9.827048779E-1,-9.684928894E0,6.489818692E-1,9.756266398E0
1.237169990E1,-9.872346520E-1,-9.680839539E0,6.444137692E-1,9.752361536E0
1.237369990E1,-9.801383018E-1,-9.700587273E0,6.469995379E-1,9.771421234E0
1.237569990E1,-9.737026691E-1,-9.689831734E0,6.352295876E-1,9.759326439E0
1.237769990E1,-9.678416848E-1,-9.697273254E0,6.304029226E-1,9.765819676E0
1.237969990E1,-9.655911326E-1,-9.705298424E0,6.355168819E-1,9.773897147E0
1.238169990E1,-9.675543904E-1,-9.704504013E0,6.368384957E-1,9.773388507E0
1.238369990E1,-9.718543887E-1,-9.704111099E0,6.351529360E-1,9.773315324E0
1.238569990E1,-9.681673050E-1,-9.708497047E0,6.219082475E-1,9.776452972E0
1.238769990E1,-9.591554999E-1,-9.708392143E0,6.205483675E-1,9.775374037E0
1.238969990E1,-9.580254555E-1,-9.704418182E0,6.261507273E-1,9.771673847E0
1.239169990E1,-9.562920332E-1,-9.693021774E0,6.213241220E-1,9.759877521E0
1.239369990E1,-9.591842890E-1,-9.685838699E0,6.254134178E-1,9.753289074E0
