"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.801585458E0,-7.164251862E0,-5.213807831E0,1.204290665E1,1.495131758E1
2.811510458E0,-6.777605896E0,-5.966442719E0,1.028885422E1,1.368922575E1
2.821435458E0,-6.004912720E0,-5.903274078E0,8.461604004E0,1.193760294E1
2.831360458E0,-5.696553955E0,-5.813760223E0,7.815098419E0,1.128389552E1
2.841285458E0,-5.986650696E0,-5.828280029E0,7.978708191E0,1.155286194E1
2.851210458E0,-4.925507355E0,-5.632487183E0,7.877368927E0,1.086455134E1
2.861135458E0,-3.661236420E0,-5.443280640E0,7.667355652E0,1.009070359E1
2.871060458E0,-2.352058868E0,-5.143753510E0,6.446943512E0,8.576331485E0
2.880985458E0,-1.519041138E0,-4.957241364E0,5.181325378E0,7.329929099E0
2.890910458E0,-6.277944946E-1,-5.791905670E0,4.870421906E0,7.593504248E0
2.900835458E0,-3.332370300E0,-6.072721710E0,4.477788391E0,8.248225849E0
2.910760458E0,-5.031636658E0,-5.502707062E0,3.880081329E0,8.405485327E0
2.920685458E0,-4.419409790E0,-5.056185608E0,3.942501526E0,7.787137733E0
2.930610458E0,-4.107308807E0,-4.884492645E0,5.147046661E0,8.198801338E0
2.940535458E0,-3.955374756E0,-5.189707947E0,6.628366241E0,9.301252446E0
2.950460458E0,-3.335962830E0,-5.706732788E0,6.048023071E0,8.959577567E0
2.960385458E0,-3.158581696E0,-6.407575378E0,4.320615234E0,8.348735028E0
2.970310458E0,-3.910019073E0,-7.471263428E0,2.810106354E0,8.888460164E0
2.980235458E0,-3.338806915E0,-7.861651611E0,2.827170868E0,8.997004657E0
2.990160458E0,-2.783312073E0,-7.659422150E0,3.393143921E0,8.827627055E0
3.000085458E0,-2.788700867E0,-7.499853973E0,3.127745819E0,8.591126588E0
3.010010458E0,-3.723656616E0,-7.454498291E0,2.415077820E0,8.675699640E0
3.019935458E0,-4.842280426E0,-7.249125366E0,1.971101074E0,8.937714347E0
3.029860458E0,-5.554199982E0,-6.912176056E0,2.586471405E0,9.236728295E0
3.039785458E0,-5.897436218E0,-6.638395386E0,3.085084534E0,9.400308177E0
3.049710458E0,-6.603218536E0,-5.976471863E0,3.505111084E0,9.571129227E0
3.059635458E0,-5.414241028E0,-6.165977783E0,4.527784424E0,9.371985900E0
3.069560458E0,-5.730832672E0,-8.777147827E0,6.627468109E0,1.240177812E1
3.079485458E0,-6.915020142E0,-1.100227066E1,5.264701996E0,1.402086126E1
3.089410458E0,-6.964267731E0,-1.102577179E1,4.080215149E0,1.366443648E1
3.099335458E0,-6.132597198E0,-9.804162140E0,3.000211029E0,1.194703352E1
3.109260458E0,-5.949228516E0,-8.775650940E0,2.315983887E0,1.085214959E1
3.119185458E0,-4.085903320E0,-8.251291351E0,2.574047241E0,9.560550931E0
3.129110458E0,-3.249592438E0,-8.608149261E0,2.830314331E0,9.626565531E0
3.139034458E0,-3.224145355E0,-8.078400879E0,3.218307495E0,9.274328933E0
3.148959458E0,-3.253184967E0,-8.365204468E0,3.881428528E0,9.778821280E0
3.158884458E0,-3.400778046E0,-8.372988281E0,4.589456177E0,1.013584393E1
3.168809458E0,-3.600762177E0,-7.776628418E0,5.381608887E0,1.011944425E1
3.178734458E0,-3.508703613E0,-7.411837006E0,5.437143402E0,9.839149212E0
3.188659458E0,-3.202141113E0,-7.516020355E0,5.518723755E0,9.859035530E0
3.198584458E0,-3.010838928E0,-8.270750885E0,5.650749207E0,1.045951423E1
3.208509458E0,-3.334465942E0,-8.943302307E0,5.563330994E0,1.104771338E1
3.218434458E0,-3.464695129E0,-9.121880951E0,4.915777588E0,1.092600996E1
3.228359458E0,-3.469934235E0,-8.890162811E0,3.925137634E0,1.031901855E1
3.238284458E0,-3.123404846E0,-8.440048828E0,3.407963104E0,9.623112520E0
3.248209458E0,-2.102976837E0,-8.522826691E0,3.183579712E0,9.337894097E0
3.258134458E0,-1.726060638E0,-9.114546204E0,3.353925476E0,9.864231036E0
